package_id,package_type,shift,carrier,route_distance_km,packages_in_route,weather_risk,days_in_fc,double_scan,locker_issue,damaged_on_arrival,cr_number_missing
PackageID_ffd04df2-3e1d-483d-aaa6-130754536384,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_622bc248-1543-4379-bf68-44c81dfe90ed,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_eccf8c1f-c795-49cd-88fa-68004e9f1bfc,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_7d2838f6-53a2-4f6b-b66e-d11de0a237dc,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_2418a819-0f58-4d93-8dd5-54524dbf2574,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_38a71e54-2dcf-4209-b9dc-ca96ef2a61c8,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_e84a3a8f-6ff5-4908-b89f-95d82e308cd9,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_afcc4104-48cd-41e6-828b-ae01f8eedaed,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_42aed757-ebc8-4ddc-9487-9a012fd6026a,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_2ad5a953-bd24-4edb-a1b4-5e3720d66f7a,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_208a2163-c482-4d21-96f8-81a08b4a9e69,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_c87db54f-7833-4416-875e-732f887ff9f2,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_0847239e-108f-4c36-aec7-d4b9425921e8,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_aa279827-1416-4635-a979-5ffd31bb5498,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_a5caa0e5-e503-4dc5-9e54-d8d990951d8f,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_f8f63969-8640-4cc1-8637-4d8d1c499081,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_fedabd9e-0f3c-4d70-b650-531506205803,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_421f30e0-5711-4f15-ade1-677a82b1c5cd,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_5e9ad0e9-8247-458e-b1c6-f8043c5a3bc6,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_984e1f08-873d-490d-883f-05eb84c0797f,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_567a3e8c-43ba-4176-9a92-ba91fb284ea0,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_127aaf0a-ab8e-4d4a-805b-32a754ec8e39,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_ae6170d2-cf7a-42c5-8629-7402f691c40c,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_4827a93d-64ec-4981-95a4-4bfeee4404e0,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_3367cc50-608d-4499-a07f-c797eca9e94c,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_102c8a4c-2f8e-4a5b-a9c0-739c60646439,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_954f47ea-6aa4-47f0-a969-5b21956087cf,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_9d5cb853-06cc-4d96-82de-ed5e5e750675,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_f6202310-249f-4880-b74f-9e693cd55006,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_77cdda47-b67e-483b-943e-401315e2d0e9,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_f2668f62-c1f5-4204-aa84-8d72df0d6983,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_9c705399-7316-44b7-93d5-3cfccbcdb405,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_c8fd0419-e568-42fd-9863-0c0bb0cbc975,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_47fa8f9f-42b1-4012-926a-5cc5e5cb4069,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_da54786c-a723-46ba-a9e1-f97a80e26959,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_6e3ceb95-269f-457f-b291-5d30b8cd76f2,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_4def1f9c-3586-4b45-92a9-67111b9cf1c5,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_0168363a-f9ab-4795-bfda-787073937e75,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_e70ec2f7-20c9-4f50-b4bf-be8e88360151,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_330bb2da-b338-4f47-88c7-a34c93f675f2,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,0
PackageID_4d3868b9-6cc7-4e27-bc83-cedd2e360761,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_dfa75ef4-7e20-49b9-9d03-b627f7efad3c,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,0
PackageID_23cdb79e-49cf-48c6-8168-5f0880e51df9,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_036a4db8-e7cb-4b8c-9518-0fbb47539d27,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_d0e2a972-ce02-4be6-b276-54608621597f,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_055ec466-c185-4304-ac15-7f7eacfede54,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_dce77f8a-8b99-461d-9764-c5178ec9293d,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_e9537d2d-e514-4ed0-a471-a17d396f243f,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_bcded720-8231-43df-a2cc-1b83ae96f979,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_63455683-90c7-44c8-a867-d2e4689f3ca8,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_ea3c7730-b455-4371-9dfd-a89c388ccac4,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_5df96376-598e-4ac7-b2d9-229cbd873ff9,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_b92bfbc9-c0b0-4afd-a350-ce055bb47f8c,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_e7f6f1ad-57b8-490e-8403-2864bf1322dd,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_e284c695-04a4-4778-ad3a-19d164d7c4d9,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_d39a5449-e5d4-469d-980c-09406d43fe53,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_c1dfd5bb-8b73-4c2b-94b9-f15b44bcb2c6,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,0
PackageID_452d35fb-5717-4570-860b-f1b8ce1d1242,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_1d914c76-9045-4618-a288-38f4e0c7bb1e,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_de317613-32bb-4742-91df-6d266f051e7b,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_315fde59-a40a-4a69-9b28-a83ff663c310,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_f167a507-b69d-487d-95c6-dea1c8bc81b6,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_a74460a1-9af4-49cc-b895-6e817e12a0d7,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_11ddcc55-e909-4216-9935-f396ec7b0aee,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_e704e099-d3a5-4071-8366-486884c9286a,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_65080f31-2414-486f-9cd4-2fa509e7c294,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_f20a3a8a-8a91-4771-a2a7-55368eb1fba1,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_20d51cfb-4907-4e08-a469-1584d6a02195,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_57150ec9-3250-4162-b05a-4323dcc12fea,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_6acd5e73-6752-4d27-872d-1e6d099aa733,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_7fabd649-8767-43a2-9014-2d8a78693aa0,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_d9e3a6f8-e8c6-40ac-beb6-a479d6c87027,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_00b8bcbe-e296-4de2-9a89-b2ca04b692ef,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_cf42674d-a2d7-40f0-97d3-be61e9b9779c,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_fea61090-29ac-4389-9855-b674ffa4bf78,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_17617885-05ad-447b-a691-c57f2bae347e,standard,morning,carrier_D,30.45,245,low,0,0,0,1,0
PackageID_a7ec0a30-a2ba-4454-a6a2-3d6ef2538759,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_49f1d1c2-1a14-455b-9f41-b31be25786bc,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_bd0157f6-b8a2-47b3-a1bc-cddb0e8c0877,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_49504b8f-7813-4492-b254-7520d128f104,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_57c6ee33-f053-4231-8e80-907634859c8b,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_84aab714-e771-4a85-b1df-f4151282cf0d,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_d7c6741a-1647-415b-af21-a2a06e59bb69,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_4958c1d1-0a53-46a4-a1cd-5bf63add7a78,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_2b34c671-9358-4ac9-8b17-7a98b7d77261,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_3fe2e2c4-a6bf-4358-bf07-da46c445a74e,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_2741e6f5-e90f-485f-8c3c-4ea14f87deac,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_715d9dd4-9507-4cb6-b57b-34dae16a93ac,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_05341982-c2c0-4561-a51c-8e2f447212e2,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_6be81022-c6d0-48f3-9acc-da1d188879ac,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_03f2916f-aec8-4eec-9b69-095761efc767,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_d5fbcd04-d159-443f-b42b-283c97b1469c,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_6418461c-630f-483c-940c-84621804596d,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,0
PackageID_39be5ce8-8546-4180-971c-9bb28f574049,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_db958f2d-a86e-48aa-877e-d8316090546c,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_6dc3efd5-af63-468e-a2ba-0b183a173aa6,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_a4905aa7-38f5-46cf-9deb-0837acdea2e0,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_a9d411d6-3245-49e7-9e37-44375596de54,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_f31f1f0b-4db0-4b10-b00d-fdc6fa7b205e,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_d956ed06-c8b6-4e8d-8541-36175ded1569,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_7844ffab-d713-4534-84c6-0b4a331f4340,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_acf79bfa-a8f3-4a89-a188-88a1224500a7,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_d5bbea2b-913b-4e01-ad79-df9687602c01,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_048ace6d-2a82-4a70-b050-20df1b63ada6,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_3954074b-491d-4999-bd10-0d9100dc1f9b,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_909c3c53-b110-4ec0-96ce-e69049f8278f,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_990a595d-2ba1-4a82-b9d9-5ddc101e70f0,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_d02b9cf7-8713-4af2-b5dd-318630bd11d3,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_50ede1ed-45c1-406a-aecd-f84036ea705c,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_7c11c26b-d912-48a6-9369-c98f44bc9c1b,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_935f6b5a-c8ce-4f9d-b62b-bb2850327b99,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_a697009d-c408-4531-bf2e-a2181e85ba61,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_b9926266-04b4-4b3e-a267-2c356562b251,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_a3507d32-c3a9-4751-8070-9ea39cf0e12c,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_8b0acb42-aadd-4cb4-83b4-7d8384c37d97,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_ba2c4be0-dc90-40d2-ae47-a00532314173,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_8bc5ba47-c54c-4d78-a92d-e8bcc8d3a74c,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_f4d8f177-2ee0-4e53-9e5e-a2c744c74882,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_2c45ec38-98fd-4ab7-84e9-c387aa2486de,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_da4c6a69-e965-48b1-9e8a-d9bbfe9ee6a5,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_0aa0ed1a-73bf-4f3b-9f2d-4d794c1d8d8a,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_cdb50599-c7e2-4e74-bd53-4097447ff716,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_efcabd8f-9ab8-4514-91e8-3a8ae6c8c704,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_79e4f8b7-591e-47e5-9989-0691199ebb4b,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_aa53f115-f85d-416a-8e73-a07dc6f41e8d,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_c2857c37-7951-4913-89d4-a6c0ef1510b5,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_e9ee31c0-9c1d-4ad5-b988-e87eb22763ae,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_64913901-9d94-44ee-9851-427216b9eaee,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_83d5a2d8-0ae4-4ae4-9653-8383f1da998b,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_f0aa2d5c-5fd7-4574-a7fa-f691d0b4ed0e,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_86315830-c90b-4fed-8855-2fb27544b485,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_b137cf31-03f7-48db-bccb-a5727f18f5b3,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_f8e14bc4-22b2-49b2-b331-3eabfafe89fd,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_ad8eafc0-f15b-4643-ab0b-b4d3061c9cc0,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_cecceb4f-fef0-4bd0-ad60-d8f36af63caf,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,0
PackageID_8a1eb4c5-98eb-4446-9378-e9c8a73e7fb2,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,0
PackageID_41a3024b-e0d8-4e37-a112-d70e9005bef6,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_e37dd4dd-14ea-454b-864e-baecb0e3274a,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,0
PackageID_261ab11a-c3ce-4cae-9ae6-022197cbb08d,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_0513b9a2-47bf-4e4a-922c-c23f20025d4b,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_b6df31e4-2f31-4f9b-bf4e-53e41775a299,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_9d7fdd03-f2cf-4c6f-9128-028258fc09ea,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_518aabed-6fdb-4f94-a870-109a0e59df81,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_75861eed-9d0d-4abe-aa10-c9ce1055c9ed,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_f91101f2-9a86-400c-a367-8078bc6d2100,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_0a02f491-367c-40e0-8372-7ed3ce2037fa,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_bd1c2ea9-fcc2-40f8-abb6-05b25e01c765,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_b70ac3ee-b4f2-4ea5-bb5c-9915f40ee0ef,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_0aff1598-1de9-411f-952c-2bc4e1654267,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_7564b2ce-3a81-4f22-8b64-be8e2d3f4282,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_38b9f426-ae9a-4e24-b3f4-0f60c3103d25,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_795f518a-c82e-4cb9-b0eb-0acdf4f72e88,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_38879f4d-be6e-4a8e-b230-6f45e3692c63,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_84d0295b-1adb-4a33-a65e-f7d6247c7a07,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_c755765e-beb4-42c2-ab0f-374f70166a96,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_d3b3366d-3ff2-4eb9-8dad-f3e46ddca1e8,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_4c8ec626-d418-41d3-815d-9796a880f5ac,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_f9b8491a-8abd-4acb-ac23-0ccca4c48d6f,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_77597bf1-2737-4499-8c55-bcb7f06e0d32,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_e9fe0acd-4fd5-441b-86ce-386f18dd3f68,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_78ab12f1-d640-4503-bfa6-970ff79d2f92,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_7ba642ed-592f-43ae-8394-b34250cf8a0a,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_de1614b6-ab6a-4cf8-bdff-815bff2fecbb,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_8039c6a4-38a9-4c7a-a977-178af9d99112,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_177390af-0e50-4e73-8c95-fedbf4439a0c,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_3a6ecf4c-ae72-4ef9-8e27-c81ec9ab9e32,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_86d01a4e-0298-42a9-b571-fa72e2bba6cc,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_809a7481-5b99-45b1-b70f-e291820c56cf,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_25f0f5e0-70c4-4933-a25f-0f5490497ec3,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_d08ed315-0dab-4b7a-a1c2-426b315ee34f,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_24313b23-52c1-4fd9-9f12-85e59bf1800c,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_18ab846d-979f-4cb2-ac24-4f0d0ad76ff6,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_7ac9a60a-5315-4ec0-a514-feb352e8a066,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_3bffea7a-27d2-4faa-8483-ddedbd89e0d6,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_4a3a1e2d-eebf-45b0-a065-aefe6e6b1770,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_20f6fd85-6ace-43c2-9adc-4ac1b10f3f86,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_bd095c55-8379-413c-ab4b-313b8d8665cd,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_b380495b-7bd1-4635-a41e-0d259d14cc9e,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_aca8b53d-e8d0-4c96-bb5a-9da9a19ebf85,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_0b1ce8dc-29b3-4b07-96b4-eae07269cab0,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_c8a814e8-caf3-48e0-b1f2-edc7e4746fb2,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_459ce5a6-b339-4dbd-a179-dd54f832f1a9,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_a693ac93-e6cd-4158-8ada-08159b76dccc,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_856d7fe3-e01e-4f48-8ce1-f284dae1c637,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_8b50e128-953a-4b48-857e-ee0e3334108e,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_6a361a4b-0b8f-4004-9da4-a95ee1f461c5,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_01c0b710-5b18-47aa-bc0b-35ddecd50a26,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_e977bf3f-584a-420c-9e4c-1a45296c139d,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_8bb7a3ee-86ed-4e07-b048-87c947a21631,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_4f8ecb76-1397-4197-b62c-168c43d6d29c,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_903a9c6c-d3ee-4a54-be6e-3f0b7e02802f,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_d6021a5c-aa53-4258-b4fc-d5154e30ee98,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_f10e4c7f-ff0b-4a2d-a307-b6ede6f7d487,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_73c933bf-a1d1-4a31-b0e0-5ce2b7cc6417,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_7cd4b54f-974b-42f5-b9ff-ecbc02397df9,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,0
PackageID_3ba6b1a9-6216-433f-b913-9a423522dde0,standard,afternoon,carrier_A,25.93,211,low,0,1,0,0,0
PackageID_f279aaa1-28cd-46c2-8863-c41573ea9833,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_c93d14e3-7881-4a2c-89fa-1fb57bdf622d,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_f2f0c272-7c18-4a6d-a01a-f5094b9cd34a,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_aff5c60c-a0cf-44ce-bb85-6b17f5285052,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_c5f9f601-136d-4a4a-a3ba-d92cc319beaf,standard,morning,carrier_D,30.45,245,low,0,0,0,0,0
PackageID_162593b8-30cd-4591-bb18-26ba7faf8cf7,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_28780f25-9825-4d17-96c2-f19eaad023a9,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_49df9eb0-fbe9-4af9-a40a-d179f946b616,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_15fef084-775a-474c-ad19-36832241131c,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_f9ff9348-1e24-4e63-94a6-e75e16506f23,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_16543873-fefa-4ae4-84e0-906f1e8fac10,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_12fb661e-a204-489c-af0e-f384f6899826,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_0a3d3cb9-5f22-400a-a867-a7f709ddda75,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,0
PackageID_29c51b4b-796e-469b-a0d0-3bc513da40c2,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_fba5c901-e813-45ca-85e2-90b5a98578f3,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_daa2c3c0-e4f9-49dd-bf5b-700f189313dc,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_a00443c2-dad2-49be-8ba9-33244b958e53,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_1c58e810-e702-49b4-977c-48bc70a95fd5,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_beb78639-3b7a-4c5b-b8e4-d5897ab4fc4f,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_012da887-3a17-4486-ad84-d472cf885430,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
